interval_id,minimum_type,start_n,end_n,width,T,position,left_neighbor_T,right_neighbor_T
PILOT-A,weak,790,790,1,10,interior,11,11
PILOT-A,strict,794,794,1,7,interior,8,12
PILOT-A,weak,794,794,1,7,interior,8,12
PILOT-A,strict,796,796,1,7,interior,12,9
PILOT-A,weak,796,796,1,7,interior,12,9
PILOT-A,strict,800,800,1,7,interior,10,11
PILOT-A,weak,800,800,1,7,interior,10,11
PILOT-A,strict,803,803,1,10,interior,12,16
PILOT-A,weak,803,803,1,10,interior,12,16
PILOT-A,strict,805,805,1,7,interior,16,16
PILOT-A,weak,805,805,1,7,interior,16,16
PILOT-A,strict,809,809,1,8,interior,10,12
PILOT-A,weak,809,809,1,8,interior,10,12
PILOT-A,strict,811,811,1,11,interior,12,14
PILOT-A,weak,811,811,1,11,interior,12,14
PILOT-A,strict,814,814,1,8,interior,11,11
PILOT-A,weak,814,814,1,8,interior,11,11
PILOT-A,strict,817,817,1,7,interior,11,9
PILOT-A,weak,817,817,1,7,interior,11,9
PILOT-A,strict,821,821,1,6,interior,10,14
PILOT-A,weak,821,821,1,6,interior,10,14
PILOT-A,strict,823,823,1,9,interior,14,10
PILOT-A,weak,823,823,1,9,interior,14,10
PILOT-A,strict,827,827,1,9,interior,13,18
PILOT-A,weak,827,827,1,9,interior,13,18
PILOT-A,strict,829,829,1,8,interior,18,11
PILOT-A,weak,829,829,1,8,interior,18,11
PILOT-A,strict,833,833,1,6,interior,11,15
PILOT-A,weak,833,833,1,6,interior,11,15
PILOT-A,strict,835,835,1,11,interior,15,15
PILOT-A,weak,835,835,1,11,interior,15,15
PILOT-A,strict,838,838,1,6,interior,10,7
PILOT-A,weak,838,838,1,6,interior,10,7
PILOT-A,strict,841,841,1,4,interior,11,5
PILOT-A,weak,841,841,1,4,interior,11,5
PILOT-A,strict,845,845,1,6,interior,9,15
PILOT-A,weak,845,845,1,6,interior,9,15
PILOT-A,strict,848,848,1,7,interior,10,11
PILOT-A,weak,848,848,1,7,interior,10,11
PILOT-A,strict,850,850,1,9,interior,11,11
PILOT-A,weak,850,850,1,9,interior,11,11
PILOT-A,strict,853,853,1,9,interior,16,14
PILOT-A,weak,853,853,1,9,interior,16,14
PILOT-A,strict,857,857,1,7,interior,10,14
PILOT-A,weak,857,857,1,7,interior,10,14
PILOT-A,strict,859,859,1,13,interior,14,14
PILOT-A,weak,859,859,1,13,interior,14,14
PILOT-A,strict,862,862,1,7,interior,13,10
PILOT-A,weak,862,862,1,7,interior,13,10
PILOT-A,strict,865,865,1,3,interior,10,7
PILOT-A,weak,865,865,1,3,interior,10,7
PILOT-A,strict,869,869,1,7,interior,8,15
PILOT-A,weak,869,869,1,7,interior,8,15
PILOT-A,weak,871,871,1,10,interior,15,10
PILOT-A,weak,872,872,1,10,interior,10,13
PILOT-A,strict,875,875,1,9,interior,11,15
PILOT-A,weak,875,875,1,9,interior,11,15
PILOT-A,strict,877,877,1,7,interior,15,12
PILOT-A,weak,877,877,1,7,interior,15,12
PILOT-A,strict,881,881,1,10,interior,11,13
PILOT-A,weak,881,881,1,10,interior,11,13
PILOT-A,weak,883,883,1,12,interior,13,12
PILOT-A,weak,884,884,1,12,interior,12,14
PILOT-A,weak,886,886,1,10,interior,14,10
PILOT-A,strict,889,889,1,6,interior,9,10
PILOT-A,weak,889,889,1,6,interior,9,10
PILOT-A,weak,892,892,1,8,interior,15,8
PILOT-A,weak,893,893,1,8,interior,8,15
PILOT-A,strict,896,896,1,7,interior,8,10
PILOT-A,weak,896,896,1,7,interior,8,10
PILOT-A,strict,899,899,1,10,interior,12,16
PILOT-A,weak,899,899,1,10,interior,12,16
PILOT-A,strict,901,901,1,6,interior,16,11
PILOT-A,weak,901,901,1,6,interior,16,11
PILOT-A,strict,905,905,1,10,interior,12,13
PILOT-A,weak,905,905,1,10,interior,12,13
PILOT-A,strict,908,908,1,11,interior,12,13
PILOT-A,weak,908,908,1,11,interior,12,13
PILOT-A,strict,910,910,1,9,interior,13,10
PILOT-A,weak,910,910,1,9,interior,13,10
PILOT-A,strict,913,913,1,8,interior,11,11
PILOT-A,weak,913,913,1,8,interior,11,11
PILOT-A,strict,917,917,1,8,interior,11,18
PILOT-A,weak,917,917,1,8,interior,11,18
PILOT-A,strict,920,920,1,6,interior,8,8
PILOT-A,weak,920,920,1,6,interior,8,8
PILOT-A,strict,923,923,1,6,interior,10,19
PILOT-A,weak,923,923,1,6,interior,10,19
PILOT-A,strict,925,925,1,6,interior,19,14
PILOT-A,weak,925,925,1,6,interior,19,14
PILOT-A,weak,927,927,1,13,interior,14,13
PILOT-A,strict,929,929,1,9,interior,13,13
PILOT-A,weak,929,929,1,9,interior,13,13
PILOT-A,strict,931,931,1,9,interior,13,13
PILOT-A,weak,931,931,1,9,interior,13,13
PILOT-A,weak,933,933,1,12,interior,13,12
PILOT-A,weak,934,934,1,12,interior,12,13
PILOT-A,weak,937,937,1,8,interior,15,8
PILOT-A,weak,938,938,1,8,interior,8,14
PILOT-A,strict,941,941,1,7,interior,10,15
PILOT-A,weak,941,941,1,7,interior,10,15
PILOT-A,strict,943,943,1,8,interior,15,10
PILOT-A,weak,943,943,1,8,interior,15,10
PILOT-A,strict,945,945,1,9,interior,10,11
PILOT-A,weak,945,945,1,9,interior,10,11
PILOT-A,strict,947,947,1,8,interior,11,15
PILOT-A,weak,947,947,1,8,interior,11,15
PILOT-A,strict,949,949,1,5,interior,15,11
PILOT-A,weak,949,949,1,5,interior,15,11
PILOT-A,strict,952,952,1,9,interior,13,10
PILOT-A,weak,952,952,1,9,interior,13,10
PILOT-A,strict,955,955,1,10,interior,12,11
PILOT-A,weak,955,955,1,10,interior,12,11
PILOT-A,strict,958,958,1,8,interior,11,12
PILOT-A,weak,958,958,1,8,interior,11,12
PILOT-A,strict,961,961,1,7,interior,12,8
PILOT-A,weak,961,961,1,7,interior,12,8
PILOT-A,strict,965,965,1,7,interior,10,15
PILOT-A,weak,965,965,1,7,interior,10,15
PILOT-A,weak,967,967,1,12,interior,15,12
PILOT-A,strict,970,970,1,9,interior,11,10
PILOT-A,weak,970,970,1,9,interior,11,10
PILOT-A,strict,973,973,1,7,interior,14,11
PILOT-A,weak,973,973,1,7,interior,14,11
PILOT-A,strict,977,977,1,9,interior,10,11
PILOT-A,weak,977,977,1,9,interior,10,11
PILOT-A,weak,979,979,1,11,interior,11,12
PILOT-A,weak,981,981,1,11,interior,12,11
PILOT-A,strict,983,983,1,9,interior,11,13
PILOT-A,weak,983,983,1,9,interior,11,13
PILOT-A,strict,985,985,1,8,interior,13,9
PILOT-A,weak,985,985,1,8,interior,13,9
PILOT-A,strict,989,989,1,9,interior,11,18
PILOT-A,weak,989,989,1,9,interior,11,18
PILOT-A,strict,992,992,1,6,interior,13,12
PILOT-A,weak,992,992,1,6,interior,13,12
PILOT-A,strict,995,995,1,10,interior,12,14
PILOT-A,weak,995,995,1,10,interior,12,14
PILOT-A,strict,997,997,1,5,interior,14,13
PILOT-A,weak,997,997,1,5,interior,14,13
PILOT-A,strict,1001,1001,1,7,interior,8,11
PILOT-A,weak,1001,1001,1,7,interior,8,11
PILOT-A,strict,1003,1003,1,8,interior,11,11
PILOT-A,weak,1003,1003,1,8,interior,11,11
PILOT-A,strict,1006,1006,1,8,interior,12,10
PILOT-A,weak,1006,1006,1,8,interior,12,10
PILOT-A,strict,1010,1010,1,7,interior,8,14
PILOT-A,weak,1010,1010,1,7,interior,8,14
PILOT-A,strict,1012,1012,1,8,interior,14,10
PILOT-A,weak,1012,1012,1,8,interior,14,10
PILOT-A,weak,1015,1015,1,10,interior,16,10
PILOT-A,weak,1016,1016,1,10,interior,10,10
PILOT-A,weak,1017,1017,1,10,interior,10,11
PILOT-A,strict,1019,1019,1,8,interior,11,12
PILOT-A,weak,1019,1019,1,8,interior,11,12
PILOT-A,strict,1021,1021,1,6,interior,12,11
PILOT-A,weak,1021,1021,1,6,interior,12,11
PILOT-A,weak,1024,1024,1,10,interior,14,10
PILOT-A,weak,1025,1025,1,10,interior,10,13
PILOT-A,strict,1027,1027,1,10,interior,13,13
PILOT-A,weak,1027,1027,1,10,interior,13,13
PILOT-A,strict,1030,1030,1,7,interior,11,11
PILOT-A,weak,1030,1030,1,7,interior,11,11
PILOT-A,strict,1033,1033,1,7,interior,13,10
PILOT-A,weak,1033,1033,1,7,interior,13,10
PILOT-A,strict,1036,1036,1,7,interior,15,9
PILOT-A,weak,1036,1036,1,7,interior,15,9
PILOT-A,strict,1040,1040,1,5,interior,11,11
PILOT-A,weak,1040,1040,1,5,interior,11,11
PILOT-A,weak,1042,1042,1,11,interior,11,11
PILOT-A,weak,1043,1043,1,11,interior,11,15
PILOT-A,strict,1045,1045,1,7,interior,15,12
PILOT-A,weak,1045,1045,1,7,interior,15,12
PILOT-A,strict,1049,1049,1,8,interior,12,16
PILOT-A,weak,1049,1049,1,8,interior,12,16
PILOT-A,strict,1051,1051,1,10,interior,16,14
PILOT-A,weak,1051,1051,1,10,interior,16,14
PILOT-A,strict,1055,1055,1,8,interior,10,13
PILOT-A,weak,1055,1055,1,8,interior,10,13
PILOT-A,weak,1057,1057,1,8,interior,13,8
PILOT-A,weak,1058,1058,1,8,interior,8,14
PILOT-A,strict,1060,1060,1,6,interior,14,9
PILOT-A,weak,1060,1060,1,6,interior,14,9
PILOT-A,strict,1064,1064,1,6,interior,10,10
PILOT-A,weak,1064,1064,1,6,interior,10,10
PILOT-A,weak,1066,1066,1,10,interior,10,13
PILOT-A,strict,1069,1069,1,8,interior,17,13
PILOT-A,weak,1069,1069,1,8,interior,17,13
PILOT-A,strict,1073,1073,1,6,interior,9,9
PILOT-A,weak,1073,1073,1,6,interior,9,9
PILOT-A,strict,1078,1078,1,7,interior,13,11
PILOT-A,weak,1078,1078,1,7,interior,13,11
PILOT-A,strict,1082,1082,1,5,interior,7,13
PILOT-A,weak,1082,1082,1,5,interior,7,13
PILOT-A,strict,1085,1085,1,5,interior,6,14
PILOT-A,weak,1085,1085,1,5,interior,6,14
PILOT-A,weak,1087,1087,1,11,interior,14,11
PILOT-A,strict,1089,1089,1,10,interior,11,12
PILOT-A,weak,1089,1089,1,10,interior,11,12
PILOT-A,strict,1091,1091,1,7,interior,12,18
PILOT-A,weak,1091,1091,1,7,interior,12,18
PILOT-A,strict,1093,1093,1,8,interior,18,15
PILOT-A,weak,1093,1093,1,8,interior,18,15
PILOT-A,strict,1095,1095,1,12,interior,15,13
PILOT-A,weak,1095,1095,1,12,interior,15,13
PILOT-A,strict,1097,1097,1,9,interior,13,11
PILOT-A,weak,1097,1097,1,9,interior,13,11
PILOT-A,strict,1099,1099,1,10,interior,11,11
PILOT-A,weak,1099,1099,1,10,interior,11,11
PILOT-A,strict,1102,1102,1,9,interior,13,13
PILOT-A,weak,1102,1102,1,9,interior,13,13
PILOT-A,strict,1105,1105,1,7,interior,12,9
PILOT-A,weak,1105,1105,1,7,interior,12,9
PILOT-A,strict,1108,1108,1,6,interior,13,7
PILOT-A,weak,1108,1108,1,6,interior,13,7
PILOT-A,strict,1112,1112,1,6,interior,12,11
PILOT-A,weak,1112,1112,1,6,interior,12,11
PILOT-A,strict,1115,1115,1,11,interior,12,17
PILOT-A,weak,1115,1115,1,11,interior,12,17
PILOT-A,strict,1117,1117,1,5,interior,17,11
PILOT-A,weak,1117,1117,1,5,interior,17,11
PILOT-A,strict,1120,1120,1,8,interior,13,9
PILOT-A,weak,1120,1120,1,8,interior,13,9
PILOT-A,strict,1123,1123,1,10,interior,13,11
PILOT-A,weak,1123,1123,1,10,interior,13,11
PILOT-A,strict,1127,1127,1,8,interior,10,13
PILOT-A,weak,1127,1127,1,8,interior,10,13
PILOT-A,strict,1129,1129,1,7,interior,13,8
PILOT-A,weak,1129,1129,1,7,interior,13,8
PILOT-A,strict,1132,1132,1,5,interior,15,10
PILOT-A,weak,1132,1132,1,5,interior,15,10
PILOT-A,strict,1136,1136,1,5,interior,11,10
PILOT-A,weak,1136,1136,1,5,interior,11,10
PILOT-A,strict,1138,1138,1,8,interior,10,10
PILOT-A,weak,1138,1138,1,8,interior,10,10
PILOT-A,strict,1141,1141,1,5,interior,14,14
PILOT-A,weak,1141,1141,1,5,interior,14,14
PILOT-A,strict,1145,1145,1,8,interior,9,12
PILOT-A,weak,1145,1145,1,8,interior,9,12
PILOT-A,strict,1147,1147,1,8,interior,12,12
PILOT-A,weak,1147,1147,1,8,interior,12,12
PILOT-A,strict,1150,1150,1,8,interior,10,9
PILOT-A,weak,1150,1150,1,8,interior,10,9
PILOT-A,strict,1154,1154,1,5,interior,7,14
PILOT-A,weak,1154,1154,1,5,interior,7,14
PILOT-A,strict,1157,1157,1,9,interior,10,15
PILOT-A,weak,1157,1157,1,9,interior,10,15
PILOT-A,strict,1160,1160,1,8,interior,13,10
PILOT-A,weak,1160,1160,1,8,interior,13,10
PILOT-A,strict,1163,1163,1,8,interior,10,14
PILOT-A,weak,1163,1163,1,8,interior,10,14
PILOT-A,strict,1165,1165,1,4,interior,14,14
PILOT-A,weak,1165,1165,1,4,interior,14,14
PILOT-A,strict,1169,1169,1,7,interior,9,15
PILOT-A,weak,1169,1169,1,7,interior,9,15
PILOT-A,strict,1171,1171,1,9,interior,15,13
PILOT-A,weak,1171,1171,1,9,interior,15,13
PILOT-A,strict,1173,1173,1,10,interior,13,12
PILOT-A,weak,1173,1173,1,10,interior,13,12
PILOT-A,strict,1175,1175,1,10,interior,12,13
PILOT-A,weak,1175,1175,1,10,interior,12,13
PILOT-A,strict,1177,1177,1,8,interior,13,10
PILOT-A,weak,1177,1177,1,8,interior,13,10
PILOT-A,strict,1181,1181,1,7,interior,11,16
PILOT-A,weak,1181,1181,1,7,interior,11,16
PILOT-A,weak,1183,1183,1,9,interior,16,9
PILOT-A,weak,1184,1184,1,9,interior,9,10
PILOT-A,weak,1186,1186,1,10,interior,10,10
PILOT-A,weak,1187,1187,1,10,interior,10,14
PILOT-A,strict,1189,1189,1,6,interior,14,10
PILOT-A,weak,1189,1189,1,6,interior,14,10
PILOT-A,strict,1193,1193,1,8,interior,10,13
PILOT-A,weak,1193,1193,1,8,interior,10,13
PILOT-A,strict,1195,1195,1,10,interior,13,15
PILOT-A,weak,1195,1195,1,10,interior,13,15
PILOT-A,strict,1198,1198,1,8,interior,11,9
PILOT-A,weak,1198,1198,1,8,interior,11,9
PILOT-A,strict,1201,1201,1,7,interior,12,8
PILOT-A,weak,1201,1201,1,7,interior,12,8
PILOT-A,strict,1205,1205,1,7,interior,10,13
PILOT-A,weak,1205,1205,1,7,interior,10,13
PILOT-A,strict,1208,1208,1,6,interior,8,10
PILOT-A,weak,1208,1208,1,6,interior,8,10
PILOT-A,weak,1211,1211,1,11,interior,11,15
PILOT-A,strict,1213,1213,1,6,interior,15,12
PILOT-A,weak,1213,1213,1,6,interior,15,12
PILOT-A,strict,1217,1217,1,8,interior,12,14
PILOT-A,weak,1217,1217,1,8,interior,12,14
PILOT-A,strict,1219,1219,1,10,interior,14,13
PILOT-A,weak,1219,1219,1,10,interior,14,13
PILOT-A,strict,1222,1222,1,8,interior,13,9
PILOT-A,weak,1222,1222,1,8,interior,13,9
PILOT-A,strict,1226,1226,1,6,interior,7,13
PILOT-A,weak,1226,1226,1,6,interior,7,13
PILOT-A,weak,1228,1228,1,9,interior,13,9
PILOT-A,weak,1229,1229,1,9,interior,9,14
PILOT-A,strict,1232,1232,1,5,interior,12,12
PILOT-A,weak,1232,1232,1,5,interior,12,12
PILOT-A,weak,1234,1234,1,11,interior,12,11
PILOT-A,weak,1235,1235,1,11,interior,11,13
PILOT-A,strict,1237,1237,1,6,interior,13,13
PILOT-A,weak,1237,1237,1,6,interior,13,13
PILOT-A,strict,1240,1240,1,8,interior,16,10
PILOT-A,weak,1240,1240,1,8,interior,16,10
PILOT-A,weak,1242,1242,1,10,interior,10,12
PILOT-A,strict,1244,1244,1,11,interior,12,14
PILOT-A,weak,1244,1244,1,11,interior,12,14
PILOT-A,strict,1246,1246,1,6,interior,14,8
PILOT-A,weak,1246,1246,1,6,interior,14,8
PILOT-A,strict,1249,1249,1,5,interior,11,8
PILOT-A,weak,1249,1249,1,5,interior,11,8
PILOT-A,strict,1253,1253,1,9,interior,10,17
PILOT-A,weak,1253,1253,1,9,interior,10,17
PILOT-A,strict,1256,1256,1,8,interior,9,12
PILOT-A,weak,1256,1256,1,8,interior,9,12
PILOT-A,strict,1259,1259,1,10,interior,12,13
PILOT-A,weak,1259,1259,1,10,interior,12,13
PILOT-A,strict,1261,1261,1,6,interior,13,12
PILOT-A,weak,1261,1261,1,6,interior,13,12
PILOT-A,strict,1264,1264,1,9,interior,14,11
PILOT-A,weak,1264,1264,1,9,interior,14,11
PILOT-A,strict,1267,1267,1,7,interior,13,12
PILOT-A,weak,1267,1267,1,7,interior,13,12
PILOT-A,strict,1270,1270,1,4,interior,12,8
PILOT-A,weak,1270,1270,1,4,interior,12,8
PILOT-A,strict,1273,1273,1,5,interior,11,7
PILOT-A,weak,1273,1273,1,5,interior,11,7
PILOT-A,strict,1277,1277,1,9,interior,10,16
PILOT-A,weak,1277,1277,1,9,interior,10,16
PILOT-A,strict,1280,1280,1,6,interior,9,10
PILOT-A,weak,1280,1280,1,6,interior,9,10
PILOT-A,strict,1283,1283,1,8,interior,14,18
PILOT-A,weak,1283,1283,1,8,interior,14,18
PILOT-A,strict,1285,1285,1,6,interior,18,12
PILOT-A,weak,1285,1285,1,6,interior,18,12
PILOT-A,strict,1289,1289,1,8,interior,11,12
PILOT-A,weak,1289,1289,1,8,interior,11,12
PILOT-A,strict,1291,1291,1,9,interior,12,12
PILOT-A,weak,1291,1291,1,9,interior,12,12
PILOT-A,strict,1294,1294,1,6,interior,10,10
PILOT-A,weak,1294,1294,1,6,interior,10,10
PILOT-A,strict,1297,1297,1,5,interior,11,6
PILOT-A,weak,1297,1297,1,5,interior,11,6
PILOT-A,strict,1301,1301,1,6,interior,8,15
PILOT-A,weak,1301,1301,1,6,interior,8,15
PILOT-A,strict,1303,1303,1,10,interior,15,11
PILOT-A,weak,1303,1303,1,10,interior,15,11
PILOT-A,strict,1305,1305,1,10,interior,11,12
PILOT-A,weak,1305,1305,1,10,interior,11,12
PILOT-A,strict,1307,1307,1,9,interior,12,17
PILOT-A,weak,1307,1307,1,9,interior,12,17
PILOT-A,strict,1309,1309,1,9,interior,17,14
PILOT-A,weak,1309,1309,1,9,interior,17,14
PILOT-A,strict,1313,1313,1,8,interior,9,11
PILOT-A,weak,1313,1313,1,8,interior,9,11
PILOT-A,strict,1316,1316,1,9,interior,12,12
PILOT-A,weak,1316,1316,1,9,interior,12,12
PILOT-A,strict,1318,1318,1,10,interior,12,11
PILOT-A,weak,1318,1318,1,10,interior,12,11
PILOT-A,strict,1321,1321,1,6,interior,14,7
PILOT-A,weak,1321,1321,1,6,interior,14,7
PILOT-A,strict,1325,1325,1,6,interior,7,14
PILOT-A,weak,1325,1325,1,6,interior,7,14
PILOT-A,strict,1328,1328,1,8,interior,9,12
PILOT-A,weak,1328,1328,1,8,interior,9,12
PILOT-A,strict,1330,1330,1,9,interior,12,13
PILOT-A,weak,1330,1330,1,9,interior,12,13
PILOT-A,strict,1333,1333,1,8,interior,14,12
PILOT-A,weak,1333,1333,1,8,interior,14,12
PILOT-A,strict,1337,1337,1,7,interior,11,12
PILOT-A,weak,1337,1337,1,7,interior,11,12
PILOT-A,strict,1339,1339,1,9,interior,12,13
PILOT-A,weak,1339,1339,1,9,interior,12,13
PILOT-A,weak,1342,1342,1,7,interior,9,7
PILOT-A,weak,1343,1343,1,7,interior,7,11
PILOT-A,strict,1345,1345,1,7,interior,11,10
PILOT-A,weak,1345,1345,1,7,interior,11,10
PILOT-A,strict,1348,1348,1,8,interior,12,9
PILOT-A,weak,1348,1348,1,8,interior,12,9
PILOT-A,weak,1351,1351,1,8,interior,12,8
PILOT-A,weak,1352,1352,1,8,interior,8,13
PILOT-A,strict,1355,1355,1,9,interior,13,15
PILOT-A,weak,1355,1355,1,9,interior,13,15
PILOT-A,strict,1357,1357,1,7,interior,15,16
PILOT-A,weak,1357,1357,1,7,interior,15,16
PILOT-A,strict,1361,1361,1,6,interior,10,13
PILOT-A,weak,1361,1361,1,6,interior,10,13
PILOT-A,strict,1363,1363,1,10,interior,13,13
PILOT-A,weak,1363,1363,1,10,interior,13,13
PILOT-A,strict,1365,1365,1,7,interior,13,11
PILOT-A,weak,1365,1365,1,7,interior,13,11
PILOT-A,strict,1370,1370,1,3,interior,6,12
PILOT-A,weak,1370,1370,1,3,interior,6,12
PILOT-A,strict,1372,1372,1,9,interior,12,10
PILOT-A,weak,1372,1372,1,9,interior,12,10
PILOT-A,weak,1375,1375,1,9,interior,15,9
PILOT-A,weak,1376,1376,1,9,interior,9,11
PILOT-A,strict,1379,1379,1,9,interior,11,16
PILOT-A,weak,1379,1379,1,9,interior,11,16
PILOT-A,strict,1381,1381,1,5,interior,16,15
PILOT-A,weak,1381,1381,1,5,interior,16,15
PILOT-A,strict,1385,1385,1,7,interior,9,15
PILOT-A,weak,1385,1385,1,7,interior,9,15
PILOT-A,strict,1390,1390,1,7,interior,10,12
PILOT-A,weak,1390,1390,1,7,interior,10,12
PILOT-A,strict,1394,1394,1,6,interior,8,15
PILOT-A,weak,1394,1394,1,6,interior,8,15
PILOT-A,strict,1396,1396,1,7,interior,15,8
PILOT-A,weak,1396,1396,1,7,interior,15,8
PILOT-A,strict,1399,1399,1,8,interior,15,9
PILOT-A,weak,1399,1399,1,8,interior,15,9
PILOT-A,weak,1401,1401,1,9,interior,9,11
PILOT-A,strict,1403,1403,1,10,interior,11,16
PILOT-A,weak,1403,1403,1,10,interior,11,16
PILOT-A,strict,1405,1405,1,6,interior,16,14
PILOT-A,weak,1405,1405,1,6,interior,16,14
PILOT-A,strict,1409,1409,1,7,interior,12,12
PILOT-A,weak,1409,1409,1,7,interior,12,12
PILOT-A,weak,1412,1412,1,13,interior,13,13
PILOT-A,strict,1414,1414,1,6,interior,13,9
PILOT-A,weak,1414,1414,1,6,interior,13,9
PILOT-A,strict,1417,1417,1,7,interior,10,8
PILOT-A,weak,1417,1417,1,7,interior,10,8
PILOT-A,strict,1421,1421,1,7,interior,9,13
PILOT-A,weak,1421,1421,1,7,interior,9,13
PILOT-A,strict,1424,1424,1,6,interior,11,9
PILOT-A,weak,1424,1424,1,6,interior,11,9
PILOT-A,weak,1427,1427,1,12,interior,12,19
PILOT-A,strict,1429,1429,1,7,interior,19,15
PILOT-A,weak,1429,1429,1,7,interior,19,15
PILOT-A,strict,1433,1433,1,8,interior,9,14
PILOT-A,weak,1433,1433,1,8,interior,9,14
PILOT-A,strict,1435,1435,1,11,interior,14,12
PILOT-A,weak,1435,1435,1,11,interior,14,12
PILOT-A,strict,1438,1438,1,8,interior,13,12
PILOT-A,weak,1438,1438,1,8,interior,13,12
PILOT-A,strict,1442,1442,1,5,interior,8,10
PILOT-A,weak,1442,1442,1,5,interior,8,10
PILOT-A,strict,1445,1445,1,6,interior,9,17
PILOT-A,weak,1445,1445,1,6,interior,9,17
PILOT-A,strict,1448,1448,1,8,interior,11,11
PILOT-A,weak,1448,1448,1,8,interior,11,11
PILOT-A,strict,1451,1451,1,8,interior,10,17
PILOT-A,weak,1451,1451,1,8,interior,10,17
PILOT-A,strict,1453,1453,1,7,interior,17,14
PILOT-A,weak,1453,1453,1,7,interior,17,14
PILOT-A,strict,1456,1456,1,8,interior,14,9
PILOT-A,weak,1456,1456,1,8,interior,14,9
PILOT-A,strict,1459,1459,1,10,interior,13,13
PILOT-A,weak,1459,1459,1,10,interior,13,13
PILOT-A,strict,1462,1462,1,5,interior,12,10
PILOT-A,weak,1462,1462,1,5,interior,12,10
PILOT-A,strict,1465,1465,1,5,interior,12,11
PILOT-A,weak,1465,1465,1,5,interior,12,11
PILOT-A,strict,1469,1469,1,7,interior,9,11
PILOT-A,weak,1469,1469,1,7,interior,9,11
PILOT-A,weak,1471,1471,1,9,interior,11,9
PILOT-A,weak,1472,1472,1,9,interior,9,14
PILOT-A,strict,1475,1475,1,8,interior,12,16
PILOT-A,weak,1475,1475,1,8,interior,12,16
PILOT-A,strict,1477,1477,1,6,interior,16,12
PILOT-A,weak,1477,1477,1,6,interior,16,12
PILOT-A,strict,1481,1481,1,9,interior,11,13
PILOT-A,weak,1481,1481,1,9,interior,11,13
PILOT-A,strict,1483,1483,1,7,interior,13,13
PILOT-A,weak,1483,1483,1,7,interior,13,13
PILOT-A,weak,1486,1486,1,8,interior,10,8
PILOT-A,weak,1487,1487,1,8,interior,8,10
PILOT-A,strict,1489,1489,1,3,interior,10,6
PILOT-A,weak,1489,1489,1,3,interior,10,6
PILOT-A,strict,1492,1492,1,9,interior,14,10
PILOT-A,weak,1492,1492,1,9,interior,14,10
PILOT-A,strict,1496,1496,1,6,interior,12,13
PILOT-A,weak,1496,1496,1,6,interior,12,13
PILOT-A,strict,1498,1498,1,10,interior,13,13
PILOT-A,weak,1498,1498,1,10,interior,13,13
PILOT-A,strict,1501,1501,1,5,interior,15,12
PILOT-A,weak,1501,1501,1,5,interior,15,12
PILOT-A,strict,1505,1505,1,7,interior,9,12
PILOT-A,weak,1505,1505,1,7,interior,9,12
PILOT-A,strict,1509,1509,1,8,interior,9,9
PILOT-A,weak,1509,1509,1,8,interior,9,9
PILOT-A,weak,1511,1511,1,9,interior,9,10
PILOT-A,strict,1513,1513,1,4,interior,10,5
PILOT-A,weak,1513,1513,1,4,interior,10,5
PILOT-A,strict,1517,1517,1,6,interior,9,18
PILOT-A,weak,1517,1517,1,6,interior,9,18
PILOT-A,strict,1520,1520,1,8,interior,9,10
PILOT-A,weak,1520,1520,1,8,interior,9,10
PILOT-A,strict,1523,1523,1,8,interior,10,16
PILOT-A,weak,1523,1523,1,8,interior,10,16
PILOT-A,strict,1525,1525,1,8,interior,16,10
PILOT-A,weak,1525,1525,1,8,interior,16,10
PILOT-A,strict,1529,1529,1,8,interior,11,12
PILOT-A,weak,1529,1529,1,8,interior,11,12
PILOT-A,weak,1532,1532,1,9,interior,10,9
PILOT-A,weak,1533,1533,1,9,interior,9,9
PILOT-A,weak,1534,1534,1,9,interior,9,10
PILOT-A,strict,1537,1537,1,4,interior,11,8
PILOT-A,weak,1537,1537,1,4,interior,11,8
PILOT-A,strict,1541,1541,1,7,interior,10,13
PILOT-A,weak,1541,1541,1,7,interior,10,13
PILOT-A,strict,1543,1543,1,7,interior,13,10
PILOT-A,weak,1543,1543,1,7,interior,13,10
PILOT-A,strict,1546,1546,1,9,interior,10,10
PILOT-A,weak,1546,1546,1,9,interior,10,10
PILOT-A,strict,1549,1549,1,7,interior,16,13
PILOT-A,weak,1549,1549,1,7,interior,16,13
PILOT-A,strict,1553,1553,1,9,interior,11,14
PILOT-A,weak,1553,1553,1,9,interior,11,14
PILOT-A,strict,1555,1555,1,10,interior,14,12
PILOT-A,weak,1555,1555,1,10,interior,14,12
PILOT-A,weak,1558,1558,1,10,interior,11,10
PILOT-A,weak,1559,1559,1,10,interior,10,10
PILOT-A,strict,1561,1561,1,7,interior,10,11
PILOT-A,weak,1561,1561,1,7,interior,10,11
PILOT-A,strict,1564,1564,1,8,interior,13,9
PILOT-A,weak,1564,1564,1,8,interior,13,9
PILOT-A,strict,1568,1568,1,3,interior,8,10
PILOT-A,weak,1568,1568,1,3,interior,8,10
PILOT-A,weak,1570,1570,1,9,interior,10,9
PILOT-A,weak,1571,1571,1,9,interior,9,13
PILOT-A,strict,1573,1573,1,7,interior,13,13
PILOT-A,weak,1573,1573,1,7,interior,13,13
PILOT-A,strict,1577,1577,1,7,interior,11,13
PILOT-A,weak,1577,1577,1,7,interior,11,13
PILOT-A,weak,1579,1579,1,12,interior,13,12
