n,panel_role,rank,prime,all_obstruction_frequency,canonical_obstruction_frequency,losing_pair_count,coverage_numerator,coverage_denominator,coverage_decimal
240000002114,MATCHED_CONTROL,90,4679,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,91,5147,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,92,5791,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,93,5851,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,94,6079,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,95,6163,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,96,6263,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,97,7187,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,98,7219,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,99,7559,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,100,7919,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,101,8219,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,102,8287,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,103,8311,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,104,8623,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,105,9767,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,106,11311,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,107,11411,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,108,15091,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,109,16087,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,110,18439,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,111,19211,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,112,22003,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,113,27103,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,114,28723,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,115,34631,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,116,37447,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,117,41011,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,118,47819,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,119,48023,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,120,48299,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,121,51347,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,122,52511,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,123,55763,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,124,58099,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,125,58579,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,126,76159,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,127,77359,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,128,78203,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,129,78311,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,130,79139,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,131,79231,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,132,83459,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,133,91591,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,134,93283,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,135,95143,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,136,98479,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,137,106871,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,138,113363,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,139,115123,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,140,121283,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,141,124543,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,142,134887,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,143,137623,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,144,145759,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,145,167623,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,146,168599,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,147,213131,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,148,246527,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,149,256391,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,150,257519,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,151,258871,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,152,273083,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,153,277411,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,154,296503,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,155,312679,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,156,312779,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,157,349423,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,158,425291,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,159,458663,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,160,461843,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,161,498343,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,162,514939,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,163,522623,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,164,545791,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,165,609143,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,166,677587,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,167,684127,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,168,717047,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,169,847663,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,170,947327,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,171,995551,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,172,1023299,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,173,1050523,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,174,1094491,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,175,1167587,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,176,1329767,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,177,1419967,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,178,1441199,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,179,1452631,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,180,1579363,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,181,1604299,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,182,1646719,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,183,1937207,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,184,2116591,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,185,2264831,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,186,2382323,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,187,2464571,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,188,2543623,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,189,2872183,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,190,2881799,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,191,2945291,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,192,2962039,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,193,3118439,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,194,3241783,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,195,3287311,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,196,3437171,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,197,3485203,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,198,3885727,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,199,5429063,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,200,5439463,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,201,5856607,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,202,6491707,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,203,7356091,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,204,7711471,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,205,7812691,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,206,7934807,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,207,8407459,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,208,8746459,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,209,8948543,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,210,9195467,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,211,10205711,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,212,10791367,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,213,11120399,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,214,11594203,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,215,13545547,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,216,15408167,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,217,23885311,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,218,26365187,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,219,27023179,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,220,30850031,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,221,33057851,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,222,33281707,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,223,38301947,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,224,53247223,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,225,57676159,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,226,61071119,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,227,81569899,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,228,83694683,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,229,119806283,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,230,119875243,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,231,123630271,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,232,129870131,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,233,150345343,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,234,159740419,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,235,176955143,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,236,179263339,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,237,209790211,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,238,215015123,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,239,221982479,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,240,228998311,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,241,238606703,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,242,248447207,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,243,249480251,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,244,253117091,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,245,293398319,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,246,320307079,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,247,409555651,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,248,426481711,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,249,428571431,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,250,532687427,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,251,571300931,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,252,576449659,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,253,597255403,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,254,606187159,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,255,638296423,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,256,729979067,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,257,754710839,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,258,763553699,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,259,764330603,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,260,902249651,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,261,1080861143,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,262,1158993691,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,263,1379029723,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,264,1461823147,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,265,1463414647,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,266,1689374387,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,267,1875000011,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,268,2206570627,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,269,2248590767,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,270,2307598427,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,271,2352800491,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,272,2448979607,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,273,2731628279,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,274,2999940239,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,275,3999967471,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,276,3999967483,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,277,3999998999,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,278,4113682759,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,279,5454543727,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,280,5463256963,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,281,5999988811,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,282,6535903183,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,283,6632758303,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,284,7058818363,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,285,9230217431,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,286,9230768531,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,287,9230768627,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,288,29237059991,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,289,29562931511,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,290,34720027087,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,291,34913736967,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,292,34913737291,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,293,39978476471,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,294,39989470847,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,295,39991596611,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,296,39991832807,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,297,39999409111,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,298,39999674791,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,299,39999987331,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,300,39999999467,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,301,39999999967,1,0,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,302,59999999747,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,303,69876653831,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,304,72928216331,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,305,72928403831,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,306,72928411331,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,307,119813360663,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,308,119877929651,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,309,119935430963,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,310,119995108403,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,311,119999993123,1,1,357,1,357,0.002801120448179
240000002114,MATCHED_CONTROL,312,119999999963,1,1,357,1,357,0.002801120448179
240000003122,MATCHED_CONTROL,1,3,125,125,354,125,354,0.353107344632768
240000003122,MATCHED_CONTROL,2,7,47,28,354,47,354,0.132768361581921
240000003122,MATCHED_CONTROL,3,19,21,16,354,21,354,0.059322033898305
240000003122,MATCHED_CONTROL,4,23,16,13,354,16,354,0.045197740112994
240000003122,MATCHED_CONTROL,5,31,16,8,354,16,354,0.045197740112994
240000003122,MATCHED_CONTROL,6,43,10,7,354,10,354,0.028248587570621
240000003122,MATCHED_CONTROL,7,71,10,6,354,10,354,0.028248587570621
240000003122,MATCHED_CONTROL,8,59,9,2,354,9,354,0.025423728813559
240000003122,MATCHED_CONTROL,9,47,7,6,354,7,354,0.019774011299435
240000003122,MATCHED_CONTROL,10,83,7,4,354,7,354,0.019774011299435
240000003122,MATCHED_CONTROL,11,103,5,4,354,5,354,0.014124293785311
240000003122,MATCHED_CONTROL,12,127,5,2,354,5,354,0.014124293785311
240000003122,MATCHED_CONTROL,13,139,5,1,354,5,354,0.014124293785311
240000003122,MATCHED_CONTROL,14,79,4,3,354,4,354,0.011299435028249
240000003122,MATCHED_CONTROL,15,131,4,1,354,4,354,0.011299435028249
240000003122,MATCHED_CONTROL,16,251,4,1,354,4,354,0.011299435028249
240000003122,MATCHED_CONTROL,17,107,3,2,354,3,354,0.008474576271186
240000003122,MATCHED_CONTROL,18,163,3,3,354,3,354,0.008474576271186
240000003122,MATCHED_CONTROL,19,167,3,1,354,3,354,0.008474576271186
240000003122,MATCHED_CONTROL,20,211,3,3,354,3,354,0.008474576271186
240000003122,MATCHED_CONTROL,21,227,3,1,354,3,354,0.008474576271186
240000003122,MATCHED_CONTROL,22,239,3,2,354,3,354,0.008474576271186
240000003122,MATCHED_CONTROL,23,331,3,2,354,3,354,0.008474576271186
240000003122,MATCHED_CONTROL,24,67,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,25,151,2,2,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,26,179,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,27,199,2,2,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,28,263,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,29,419,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,30,463,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,31,499,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,32,523,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,33,563,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,34,743,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,35,823,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,36,971,2,2,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,37,1171,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,38,1279,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,39,1459,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,40,1871,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,41,3319,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,42,4751,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,43,13171,2,1,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,44,1716419,2,0,354,2,354,0.005649717514124
240000003122,MATCHED_CONTROL,45,191,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,46,271,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,47,307,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,48,311,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,49,347,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,50,367,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,51,379,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,52,431,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,53,439,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,54,443,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,55,467,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,56,479,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,57,491,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,58,571,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,59,647,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,60,659,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,61,719,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,62,739,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,63,827,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,64,863,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,65,947,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,66,967,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,67,983,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,68,1039,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,69,1103,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,70,1151,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,71,1187,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,72,1231,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,73,1291,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,74,1307,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,75,1427,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,76,1439,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,77,1483,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,78,1543,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,79,1579,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,80,1627,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,81,1999,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,82,2003,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,83,2083,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,84,2251,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,85,2287,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,86,2383,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,87,2399,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,88,2447,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,89,2683,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,90,2719,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,91,2731,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,92,2791,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,93,3203,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,94,3347,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,95,3371,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,96,3391,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,97,3559,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,98,4159,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,99,4327,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,100,4339,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,101,4423,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,102,4703,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,103,4987,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,104,5023,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,105,5563,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,106,5807,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,107,5843,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,108,5879,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,109,5923,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,110,6287,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,111,6367,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,112,6599,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,113,6803,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,114,7699,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,115,8539,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,116,8819,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,117,8831,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,118,9391,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,119,9587,1,0,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,120,9803,1,1,354,1,354,0.002824858757062
240000003122,MATCHED_CONTROL,121,10639,1,0,354,1,354,0.002824858757062
